timestamp,open,high,low,close,volume,vwap,session,regime
1705219200000,44413.00,44449.54,44385.90,44431.36,348,44410.67,gap,trending_up
1705220100000,44431.36,44458.74,44407.45,44416.98,246,44432.69,gap,trending_down
1705221000000,44416.98,44464.38,44401.26,44437.02,35,44422.47,london,trending_up
1705221900000,44437.02,44472.66,44423.24,44469.23,265,44444.31,asia,trending_down
1705222800000,44469.23,44500.14,44455.78,44490.85,298,44478.76,new_york,trending_up
1705223700000,44490.85,44515.21,44462.57,44503.89,310,44499.17,new_york,trending_down
1705224600000,44503.89,44539.32,44481.76,44515.05,452,44502.14,gap,trending_down
1705225500000,44515.05,44576.50,44493.06,44564.27,119,44511.10,london,trending_up
1705226400000,44564.27,44623.85,44557.45,44612.62,404,44570.57,london,high_vol
1705227300000,44612.62,44622.17,44548.30,44571.54,316,44621.95,london,ranging
1705228200000,44571.54,44602.51,44549.69,44601.06,195,44568.68,new_york,ranging
1705229100000,44601.06,44653.05,44579.90,44624.31,83,44600.13,london,trending_up
1705230000000,44624.31,44647.20,44620.15,44635.64,466,44622.95,london,high_vol
1705230900000,44635.64,44673.27,44607.02,44661.71,475,44642.69,new_york,trending_down
1705231800000,44661.71,44685.95,44614.85,44637.35,389,44668.84,new_york,trending_up
1705232700000,44637.35,44657.67,44618.62,44639.81,436,44635.54,new_york,ranging
1705233600000,44639.81,44701.82,44631.44,44686.59,266,44640.30,new_york,ranging
1705234500000,44686.59,44694.99,44639.86,44667.96,88,44688.49,new_york,high_vol
1705235400000,44667.96,44691.07,44637.21,44651.01,252,44663.15,london,trending_up
1705236300000,44651.01,44694.00,44635.53,44672.57,124,44660.55,london,trending_up
1705237200000,44672.57,44724.98,44656.91,44699.92,154,44676.52,london,trending_up
1705238100000,44699.92,44711.74,44676.14,44694.47,233,44701.51,asia,trending_down
1705239000000,44694.47,44734.35,44669.77,44721.58,46,44695.38,asia,trending_up
1705239900000,44721.58,44740.13,44685.77,44706.44,276,44719.48,new_york,trending_down
1705240800000,44706.44,44781.62,44684.83,44756.35,417,44714.12,asia,ranging
1705241700000,44756.35,44761.41,44742.07,44746.28,413,44763.78,new_york,ranging
1705242600000,44746.28,44818.22,44731.44,44796.03,100,44736.29,london,ranging
1705243500000,44796.03,44847.37,44782.33,44842.38,456,44788.99,new_york,high_vol
1705244400000,44842.38,44852.28,44812.16,44835.71,131,44848.79,new_york,trending_down
1705245300000,44835.71,44861.96,44768.02,44787.59,374,44842.69,gap,trending_up
1705246200000,44787.59,44817.54,44780.86,44802.02,153,44792.31,asia,trending_up
1705247100000,44802.02,44839.16,44783.07,44830.75,94,44797.66,new_york,trending_up
1705248000000,44830.75,44856.12,44806.08,44851.98,17,44829.61,gap,high_vol
1705248900000,44851.98,44899.49,44843.34,44875.62,391,44857.25,new_york,high_vol
1705249800000,44875.62,44890.98,44873.51,44877.52,86,44867.62,gap,trending_down
1705250700000,44877.52,44890.47,44844.68,44874.16,418,44872.49,new_york,trending_up
1705251600000,44874.16,44881.17,44840.20,44865.81,320,44874.31,new_york,ranging
1705252500000,44865.81,44868.65,44851.75,44854.31,334,44864.61,asia,high_vol
1705253400000,44854.31,44895.86,44845.64,44881.00,187,44846.09,asia,ranging
1705254300000,44881.00,44906.66,44878.22,44896.55,33,44879.47,asia,high_vol
1705255200000,44896.55,44932.93,44876.78,44919.97,420,44901.98,asia,trending_down
1705256100000,44919.97,44922.03,44887.54,44897.27,67,44918.04,asia,trending_up
1705257000000,44897.27,44900.01,44867.65,44899.43,472,44902.74,new_york,trending_down
1705257900000,44899.43,44916.14,44858.37,44871.33,293,44902.75,gap,ranging
1705258800000,44871.33,44896.82,44856.42,44888.18,66,44862.83,gap,trending_down
1705259700000,44888.18,44904.54,44860.64,44897.47,268,44882.47,london,high_vol
1705260600000,44897.47,44912.10,44891.59,44894.75,313,44905.03,asia,trending_down
1705261500000,44894.75,44910.39,44850.96,44859.05,230,44889.47,new_york,high_vol
1705262400000,44859.05,44887.98,44841.34,44868.89,257,44866.06,new_york,ranging
1705263300000,44868.89,44923.98,44853.96,44904.49,163,44870.80,gap,trending_up
1705264200000,44904.49,44908.52,44878.34,44890.18,325,44911.92,asia,trending_up
1705265100000,44890.18,44925.69,44887.31,44913.78,26,44892.74,gap,trending_up
1705266000000,44913.78,44916.89,44886.64,44914.56,339,44921.65,new_york,ranging
1705266900000,44914.56,44956.80,44887.26,44947.48,199,44910.93,london,trending_down
1705267800000,44947.48,44969.98,44906.42,44917.77,56,44944.35,london,trending_up
1705268700000,44917.77,44940.80,44916.99,44920.31,354,44927.44,new_york,trending_down
1705269600000,44920.31,44970.98,44891.57,44960.83,430,44927.20,new_york,ranging
1705270500000,44960.83,44981.23,44911.00,44937.81,187,44964.74,new_york,trending_down
1705271400000,44937.81,44943.91,44907.35,44920.77,83,44941.39,new_york,ranging
1705272300000,44920.77,44936.52,44871.30,44895.45,192,44913.62,london,trending_up
1705273200000,44895.45,44913.30,44887.34,44907.89,385,44896.30,asia,high_vol
1705274100000,44907.89,44937.65,44862.06,44884.83,212,44911.92,new_york,ranging
1705275000000,44884.83,44904.62,44867.72,44873.57,77,44893.25,asia,high_vol
1705275900000,44873.57,44887.88,44826.79,44850.97,445,44868.25,new_york,trending_up
1705276800000,44850.97,44908.26,44848.50,44889.27,103,44854.05,gap,trending_up
1705277700000,44889.27,44895.63,44866.26,44869.64,363,44891.34,london,high_vol
1705278600000,44869.64,44916.93,44851.62,44900.54,487,44877.45,asia,trending_down
1705279500000,44900.54,44918.22,44888.33,44897.89,352,44900.74,gap,trending_up
1705280400000,44897.89,44907.37,44872.79,44902.14,12,44892.13,asia,high_vol
1705281300000,44902.14,44927.50,44877.13,44884.83,91,44909.93,london,trending_up
1705282200000,44884.83,44922.34,44863.55,44899.77,161,44887.94,gap,high_vol
1705283100000,44899.77,44930.58,44895.62,44926.21,84,44907.92,new_york,trending_down
1705284000000,44926.21,44961.70,44906.73,44934.73,126,44935.61,gap,trending_down
1705284900000,44934.73,44949.56,44871.68,44900.93,287,44932.61,london,trending_down
1705285800000,44900.93,44943.64,44878.22,44941.23,148,44900.49,london,trending_up
1705286700000,44941.23,44951.10,44935.10,44937.93,443,44934.14,new_york,high_vol
1705287600000,44937.93,44947.12,44906.30,44923.92,129,44930.47,london,ranging
1705288500000,44923.92,44925.13,44867.86,44881.95,142,44921.30,new_york,ranging
1705289400000,44881.95,44900.20,44811.95,44832.97,465,44873.85,new_york,ranging
1705290300000,44832.97,44873.85,44812.57,44864.51,471,44833.47,new_york,trending_up
1705291200000,44864.51,44902.83,44856.03,44892.90,21,44866.01,new_york,high_vol
1705292100000,44892.90,44905.66,44850.48,44867.97,25,44883.23,asia,ranging
1705293000000,44867.97,44882.99,44794.63,44821.98,276,44870.20,asia,trending_down
1705293900000,44821.98,44825.64,44773.76,44774.68,377,44818.29,new_york,trending_down
1705294800000,44774.68,44792.63,44757.95,44781.23,322,44772.53,london,ranging
1705295700000,44781.23,44783.96,44746.42,44749.62,447,44776.13,gap,ranging
1705296600000,44749.62,44811.48,44739.07,44792.70,151,44746.19,new_york,trending_down
1705297500000,44792.70,44805.84,44759.85,44782.27,494,44792.45,new_york,trending_down
1705298400000,44782.27,44828.39,44774.86,44822.71,116,44779.53,london,trending_down
1705299300000,44822.71,44830.13,44773.67,44784.72,307,44828.53,london,high_vol
1705300200000,44784.72,44818.94,44780.67,44790.79,147,44791.00,gap,ranging
1705301100000,44790.79,44797.04,44760.24,44772.29,417,44789.99,london,trending_up
1705302000000,44772.29,44796.26,44741.20,44760.71,430,44774.84,london,high_vol
1705302900000,44760.71,44802.20,44742.09,44800.69,372,44754.70,new_york,high_vol
1705303800000,44800.69,44812.39,44798.98,44799.18,264,44808.90,gap,trending_down
1705304700000,44799.18,44808.41,44762.38,44781.69,45,44801.90,gap,high_vol
1705305600000,44781.69,44821.86,44771.91,44810.74,329,44790.84,london,ranging
1705306500000,44810.74,44864.73,44783.90,44855.82,411,44820.55,london,ranging
1705307400000,44855.82,44907.89,44842.60,44902.78,43,44856.24,new_york,trending_down
1705308300000,44902.78,44927.25,44864.78,44867.36,33,44893.37,gap,ranging
1705309200000,44867.36,44880.89,44840.77,44862.97,182,44867.48,london,high_vol
1705310100000,44862.97,44877.68,44811.33,44821.30,427,44862.25,gap,high_vol
1705311000000,44821.30,44874.86,44811.06,44855.86,250,44812.30,london,ranging
1705311900000,44855.86,44881.59,44830.17,44835.99,432,44857.01,london,ranging
1705312800000,44835.99,44851.09,44802.75,44813.10,118,44832.88,new_york,high_vol
1705313700000,44813.10,44823.00,44770.40,44784.41,368,44810.14,asia,high_vol
1705314600000,44784.41,44790.95,44751.23,44768.08,298,44793.56,london,ranging
1705315500000,44768.08,44818.94,44752.78,44812.32,193,44775.51,asia,trending_up
1705316400000,44812.32,44863.93,44808.64,44851.06,31,44821.19,london,high_vol
1705317300000,44851.06,44871.32,44841.33,44862.86,324,44843.54,new_york,trending_down
1705318200000,44862.86,44914.24,44849.89,44903.41,442,44858.88,gap,trending_up
1705319100000,44903.41,44904.26,44862.93,44880.23,219,44904.47,gap,high_vol
1705320000000,44880.23,44909.05,44873.12,44898.68,84,44883.64,asia,high_vol
1705320900000,44898.68,44898.92,44861.30,44875.88,486,44896.70,asia,high_vol
1705321800000,44875.88,44875.94,44861.42,44864.97,36,44875.37,new_york,high_vol
1705322700000,44864.97,44898.73,44853.54,44891.67,251,44858.34,asia,trending_up
1705323600000,44891.67,44905.25,44861.63,44873.73,380,44893.23,gap,trending_down
1705324500000,44873.73,44873.85,44819.07,44835.16,245,44878.24,london,high_vol
1705325400000,44835.16,44843.35,44803.98,44828.21,381,44839.79,london,trending_down
1705326300000,44828.21,44832.84,44805.85,44828.37,29,44837.76,gap,trending_down
1705327200000,44828.37,44870.50,44818.23,44854.77,156,44827.35,new_york,ranging
1705328100000,44854.77,44917.34,44836.53,44895.68,335,44854.89,asia,trending_up
1705329000000,44895.68,44914.15,44877.94,44889.93,18,44889.87,asia,trending_down
1705329900000,44889.93,44939.92,44876.88,44929.48,91,44891.09,asia,ranging
1705330800000,44929.48,44958.89,44901.81,44947.12,326,44938.80,new_york,trending_down
1705331700000,44947.12,45002.58,44946.64,44986.85,331,44946.36,gap,trending_up
1705332600000,44986.85,45032.10,44980.11,45014.87,373,44985.45,gap,trending_up
1705333500000,45014.87,45082.56,44991.09,45055.67,408,45020.92,asia,ranging
1705334400000,45055.67,45066.84,45014.81,45030.64,443,45054.34,asia,trending_down
1705335300000,45030.64,45048.46,45010.78,45011.35,206,45028.68,gap,trending_up
1705336200000,45011.35,45015.30,44969.61,44987.31,134,45011.13,gap,ranging
1705337100000,44987.31,45001.61,44980.16,44998.64,163,44991.14,asia,trending_down
1705338000000,44998.64,45010.90,44982.21,45002.71,320,44989.38,gap,trending_down
1705338900000,45002.71,45069.56,44991.03,45052.56,249,45010.56,asia,ranging
1705339800000,45052.56,45071.07,45026.18,45048.33,387,45044.47,new_york,trending_up
1705340700000,45048.33,45078.07,45022.89,45030.71,321,45051.52,new_york,high_vol
1705341600000,45030.71,45071.36,45001.28,45060.27,288,45026.26,gap,high_vol
1705342500000,45060.27,45118.39,45036.11,45092.59,65,45063.92,london,high_vol
1705343400000,45092.59,45116.30,45071.56,45102.60,494,45083.33,new_york,ranging
1705344300000,45102.60,45149.09,45072.76,45130.57,468,45104.97,london,ranging
1705345200000,45130.57,45174.55,45114.81,45169.70,157,45125.78,london,high_vol
1705346100000,45169.70,45173.94,45120.26,45134.46,92,45165.71,new_york,high_vol
1705347000000,45134.46,45151.01,45087.95,45117.83,467,45141.34,gap,high_vol
1705347900000,45117.83,45158.63,45096.04,45157.64,484,45121.07,london,ranging
1705348800000,45157.64,45169.46,45107.61,45112.57,415,45167.45,london,trending_down
1705349700000,45112.57,45112.97,45084.52,45094.83,272,45115.85,gap,ranging
1705350600000,45094.83,45097.53,45071.58,45076.86,498,45101.61,gap,trending_up
1705351500000,45076.86,45090.95,45022.48,45029.29,187,45072.70,new_york,ranging
1705352400000,45029.29,45061.07,45019.31,45032.91,273,45025.23,asia,high_vol
1705353300000,45032.91,45051.68,45016.00,45028.06,156,45032.07,gap,trending_up
1705354200000,45028.06,45028.87,44964.10,44992.16,269,45023.21,london,trending_down
1705355100000,44992.16,45069.92,44964.42,45041.65,205,44989.49,london,trending_down
1705356000000,45041.65,45052.64,44985.56,45014.99,443,45050.35,london,trending_up
1705356900000,45014.99,45022.12,44967.41,44986.97,416,45022.12,new_york,high_vol
1705357800000,44986.97,45029.47,44986.96,45006.21,253,44989.52,new_york,trending_down
1705358700000,45006.21,45029.99,44961.56,44979.21,448,45008.78,asia,trending_down
1705359600000,44979.21,44992.51,44966.96,44971.29,55,44969.86,asia,high_vol
1705360500000,44971.29,45049.16,44943.72,45020.97,225,44963.94,new_york,trending_up
1705361400000,45020.97,45052.68,45001.73,45032.16,184,45016.39,gap,trending_up
1705362300000,45032.16,45040.80,44991.09,45009.67,132,45024.41,gap,ranging
1705363200000,45009.67,45038.15,45008.72,45034.14,370,45002.69,gap,trending_up
1705364100000,45034.14,45059.63,45013.04,45052.54,292,45037.10,gap,ranging
1705365000000,45052.54,45117.67,45033.76,45092.02,221,45048.63,gap,ranging
1705365900000,45092.02,45101.68,45042.98,45056.43,235,45093.61,london,ranging
1705366800000,45056.43,45093.73,45036.31,45067.14,436,45062.68,london,high_vol
1705367700000,45067.14,45085.35,45028.90,45053.03,397,45069.65,gap,high_vol
1705368600000,45053.03,45081.66,44994.28,45006.12,427,45055.02,new_york,trending_up
1705369500000,45006.12,45074.92,45001.25,45045.58,268,45010.34,london,ranging
1705370400000,45045.58,45060.02,44983.82,45006.46,492,45045.01,gap,trending_up
1705371300000,45006.46,45072.71,44993.49,45051.64,285,45005.96,new_york,high_vol
1705372200000,45051.64,45094.13,45042.26,45064.85,399,45044.45,asia,ranging
1705373100000,45064.85,45085.52,45023.54,45046.58,33,45055.91,gap,trending_up
1705374000000,45046.58,45068.88,44983.75,45011.30,300,45037.79,gap,high_vol
1705374900000,45011.30,45018.95,45007.46,45018.72,188,45013.03,new_york,trending_down
1705375800000,45018.72,45042.84,44973.37,45002.65,493,45025.90,new_york,trending_up
1705376700000,45002.65,45052.51,44989.94,45050.84,159,45001.28,london,trending_up
1705377600000,45050.84,45072.06,45039.39,45044.72,432,45040.96,gap,ranging
1705378500000,45044.72,45072.44,45026.91,45060.60,107,45045.94,london,trending_up
1705379400000,45060.60,45081.53,45014.50,45027.21,138,45062.62,new_york,ranging
1705380300000,45027.21,45046.45,44954.56,44979.33,103,45024.86,london,ranging
1705381200000,44979.33,45019.85,44959.47,45002.92,122,44969.69,gap,trending_down
1705382100000,45002.92,45051.82,44992.11,45048.70,356,45010.48,gap,high_vol
1705383000000,45048.70,45059.84,44985.04,45014.10,25,45038.96,asia,ranging
1705383900000,45014.10,45029.77,44970.03,44980.38,288,45019.22,gap,trending_down
1705384800000,44980.38,44992.85,44953.35,44969.23,322,44971.47,asia,trending_up
1705385700000,44969.23,44993.06,44956.82,44981.34,213,44965.07,gap,trending_up
1705386600000,44981.34,44993.43,44933.09,44945.63,148,44985.91,gap,high_vol
1705387500000,44945.63,44945.73,44920.79,44922.88,131,44949.02,gap,ranging
1705388400000,44922.88,44928.94,44869.20,44891.28,66,44918.81,new_york,trending_up
1705389300000,44891.28,44948.95,44874.22,44934.43,69,44881.51,london,high_vol
1705390200000,44934.43,44947.83,44885.55,44903.18,238,44930.40,london,trending_down
1705391100000,44903.18,44958.80,44877.17,44935.96,219,44900.84,london,high_vol
1705392000000,44935.96,44962.85,44910.21,44956.17,438,44937.08,gap,high_vol
1705392900000,44956.17,45015.22,44934.85,44999.39,269,44951.47,london,trending_up
1705393800000,44999.39,45021.80,44981.48,44986.30,452,44994.99,new_york,trending_up
1705394700000,44986.30,45010.95,44971.88,45002.01,438,44982.23,asia,trending_up
1705395600000,45002.01,45062.74,44982.71,45039.77,139,45009.73,london,trending_up
1705396500000,45039.77,45068.46,45022.79,45050.36,332,45049.50,gap,ranging
1705397400000,45050.36,45117.39,45030.24,45094.40,200,45057.50,asia,trending_down
1705398300000,45094.40,45157.84,45089.70,45143.53,274,45091.39,gap,trending_down
1705399200000,45143.53,45161.78,45119.38,45158.85,435,45151.40,new_york,trending_up
1705400100000,45158.85,45186.41,45121.86,45141.12,51,45167.78,gap,trending_down
1705401000000,45141.12,45169.41,45106.18,45133.29,487,45145.01,new_york,trending_down
1705401900000,45133.29,45171.85,45111.26,45154.30,491,45125.49,gap,trending_up
1705402800000,45154.30,45196.82,45148.65,45173.64,268,45146.68,gap,ranging
1705403700000,45173.64,45197.38,45144.40,45180.55,11,45179.65,gap,trending_down
1705404600000,45180.55,45231.05,45164.50,45208.20,441,45179.36,new_york,trending_down
1705405500000,45208.20,45226.50,45154.53,45183.75,14,45208.44,london,trending_up
1705406400000,45183.75,45236.17,45182.36,45227.45,212,45181.84,gap,trending_up
1705407300000,45227.45,45256.02,45170.17,45195.81,119,45232.63,gap,high_vol
1705408200000,45195.81,45209.47,45165.56,45185.25,354,45201.54,new_york,trending_up
1705409100000,45185.25,45210.81,45133.17,45137.66,355,45176.95,london,trending_up
1705410000000,45137.66,45182.06,45119.11,45181.58,230,45136.89,asia,ranging
1705410900000,45181.58,45183.20,45141.23,45141.65,156,45180.54,asia,high_vol
1705411800000,45141.65,45159.68,45094.97,45106.60,414,45132.97,asia,trending_up
1705412700000,45106.60,45138.93,45096.92,45109.33,273,45115.98,new_york,trending_up
1705413600000,45109.33,45116.70,45056.80,45073.39,422,45117.31,london,ranging
1705414500000,45073.39,45100.75,45072.62,45089.96,289,45079.76,asia,ranging
1705415400000,45089.96,45102.34,45056.51,45066.98,267,45099.93,london,trending_up
1705416300000,45066.98,45081.84,45052.78,45070.50,240,45060.92,london,trending_down
1705417200000,45070.50,45131.10,45069.74,45113.69,349,45069.20,gap,high_vol
1705418100000,45113.69,45170.06,45110.66,45145.45,208,45111.29,london,high_vol
1705419000000,45145.45,45148.20,45104.37,45127.06,181,45135.64,new_york,high_vol
1705419900000,45127.06,45128.47,45099.87,45115.05,333,45119.78,asia,ranging
1705420800000,45115.05,45127.07,45064.93,45079.61,386,45116.76,gap,trending_down
1705421700000,45079.61,45126.62,45066.42,45117.03,465,45088.76,london,trending_up
1705422600000,45117.03,45128.28,45075.71,45102.13,312,45115.57,new_york,trending_up
1705423500000,45102.13,45145.52,45096.60,45118.30,489,45102.82,gap,trending_down
1705424400000,45118.30,45132.51,45054.91,45070.42,105,45115.17,london,trending_up
1705425300000,45070.42,45099.93,45036.46,45061.05,221,45075.05,new_york,trending_down
1705426200000,45061.05,45106.62,45060.16,45097.96,456,45052.05,gap,trending_up
1705427100000,45097.96,45141.00,45077.66,45125.00,244,45097.98,asia,ranging
1705428000000,45125.00,45168.70,45114.23,45159.59,70,45118.94,asia,ranging
1705428900000,45159.59,45167.93,45097.76,45113.14,384,45164.49,new_york,trending_up
1705429800000,45113.14,45131.82,45104.05,45110.27,284,45104.10,london,ranging
1705430700000,45110.27,45121.48,45087.27,45094.32,222,45114.14,new_york,high_vol
1705431600000,45094.32,45166.18,45092.14,45141.58,140,45084.83,asia,ranging
1705432500000,45141.58,45167.86,45130.45,45160.60,326,45142.32,london,trending_down
1705433400000,45160.60,45224.28,45144.73,45203.41,388,45153.46,new_york,trending_up
1705434300000,45203.41,45230.15,45177.80,45194.03,370,45213.10,asia,ranging
1705435200000,45194.03,45233.19,45188.25,45208.61,458,45204.01,london,high_vol
1705436100000,45208.61,45238.80,45208.14,45209.34,210,45207.49,new_york,high_vol
1705437000000,45209.34,45212.55,45141.01,45168.99,211,45210.05,gap,trending_up
1705437900000,45168.99,45202.49,45144.00,45192.10,363,45172.51,asia,trending_up
1705438800000,45192.10,45203.97,45137.85,45155.57,121,45201.42,asia,high_vol
1705439700000,45155.57,45220.36,45148.86,45205.12,61,45149.82,gap,trending_down
1705440600000,45205.12,45229.62,45199.20,45220.49,84,45209.01,asia,trending_up
1705441500000,45220.49,45277.86,45215.92,45258.03,86,45218.24,asia,ranging
1705442400000,45258.03,45268.19,45223.85,45247.96,98,45260.84,london,ranging
1705443300000,45247.96,45311.21,45220.27,45286.91,490,45243.09,london,trending_up
1705444200000,45286.91,45299.61,45229.95,45248.16,240,45288.93,london,ranging
1705445100000,45248.16,45290.20,45229.13,45280.01,274,45252.13,london,trending_down
1705446000000,45280.01,45283.87,45250.08,45268.98,366,45279.53,london,high_vol
1705446900000,45268.98,45295.12,45220.31,45230.05,294,45270.88,london,ranging
1705447800000,45230.05,45245.81,45219.32,45238.38,214,45234.49,asia,trending_up
1705448700000,45238.38,45259.96,45202.86,45231.63,376,45244.55,asia,high_vol
1705449600000,45231.63,45246.24,45203.60,45229.75,118,45222.39,gap,ranging
1705450500000,45229.75,45293.12,45218.25,45267.81,98,45237.81,asia,ranging
1705451400000,45267.81,45269.97,45240.39,45256.58,103,45270.49,asia,ranging
1705452300000,45256.58,45262.05,45243.50,45257.11,353,45248.81,new_york,trending_down
1705453200000,45257.11,45267.10,45220.60,45231.35,427,45250.18,asia,trending_down
1705454100000,45231.35,45249.62,45226.39,45248.90,181,45238.86,london,ranging
1705455000000,45248.90,45255.27,45236.46,45250.27,427,45247.41,asia,ranging
1705455900000,45250.27,45277.64,45206.33,45225.20,290,45246.72,asia,trending_up
1705456800000,45225.20,45239.07,45203.04,45210.00,267,45234.55,london,trending_down
1705457700000,45210.00,45213.13,45165.88,45176.08,152,45203.70,asia,trending_down
1705458600000,45176.08,45221.88,45174.77,45193.49,108,45176.04,new_york,trending_up
1705459500000,45193.49,45245.77,45190.17,45241.83,155,45196.51,gap,trending_down
1705460400000,45241.83,45244.02,45190.60,45204.48,282,45242.88,gap,trending_down
1705461300000,45204.48,45245.43,45181.42,45240.92,67,45194.66,london,trending_up
1705462200000,45240.92,45248.93,45227.46,45245.32,415,45247.17,gap,ranging
1705463100000,45245.32,45274.49,45208.66,45238.29,343,45243.14,gap,trending_down
1705464000000,45238.29,45288.81,45209.86,45274.69,455,45246.78,gap,trending_down
1705464900000,45274.69,45303.41,45263.79,45298.84,122,45272.49,asia,trending_up
1705465800000,45298.84,45310.16,45238.91,45260.88,20,45288.94,london,trending_down
1705466700000,45260.88,45279.09,45242.68,45262.90,324,45263.88,new_york,trending_up
1705467600000,45262.90,45285.69,45229.05,45235.50,443,45270.92,asia,trending_up
1705468500000,45235.50,45248.95,45187.77,45194.44,453,45242.19,new_york,high_vol
1705469400000,45194.44,45204.48,45158.63,45159.94,48,45189.80,asia,trending_down
1705470300000,45159.94,45173.56,45128.92,45130.40,448,45161.77,new_york,high_vol
1705471200000,45130.40,45141.43,45085.55,45102.95,49,45124.06,gap,trending_down
1705472100000,45102.95,45147.80,45090.62,45120.69,382,45111.52,london,high_vol
1705473000000,45120.69,45165.02,45110.49,45154.84,80,45118.85,asia,high_vol
1705473900000,45154.84,45162.13,45110.87,45128.91,251,45151.43,gap,trending_up
1705474800000,45128.91,45143.76,45112.58,45125.05,487,45137.25,new_york,trending_up
1705475700000,45125.05,45138.04,45078.45,45086.54,445,45126.24,gap,ranging
1705476600000,45086.54,45089.86,45068.57,45087.85,147,45085.04,asia,high_vol
1705477500000,45087.85,45093.90,45036.34,45055.35,113,45093.91,asia,trending_up
1705478400000,45055.35,45115.79,45049.53,45101.07,370,45047.13,asia,ranging
1705479300000,45101.07,45158.38,45088.60,45146.29,58,45104.37,asia,trending_down
1705480200000,45146.29,45172.26,45087.14,45112.10,468,45142.17,gap,ranging
1705481100000,45112.10,45121.76,45099.52,45105.03,53,45113.27,gap,trending_up
1705482000000,45105.03,45122.04,45066.93,45078.97,477,45106.07,london,trending_up
1705482900000,45078.97,45079.54,45065.27,45072.11,381,45073.74,london,ranging
1705483800000,45072.11,45093.08,45053.93,45063.42,107,45068.31,new_york,trending_up
1705484700000,45063.42,45078.61,45057.06,45057.25,89,45054.66,new_york,trending_up
1705485600000,45057.25,45084.48,45027.83,45048.43,348,45058.50,asia,high_vol
1705486500000,45048.43,45100.66,45031.85,45092.08,460,45049.87,gap,high_vol
1705487400000,45092.08,45107.05,45050.33,45073.72,376,45092.86,asia,high_vol
1705488300000,45073.72,45129.73,45056.90,45112.19,414,45068.66,gap,ranging
1705489200000,45112.19,45127.41,45041.90,45065.24,289,45116.69,asia,high_vol
1705490100000,45065.24,45125.07,45038.98,45105.95,360,45072.62,asia,trending_down
1705491000000,45105.95,45125.18,45044.88,45056.13,473,45111.99,new_york,high_vol
1705491900000,45056.13,45103.27,45047.42,45100.73,40,45063.15,london,trending_down
1705492800000,45100.73,45124.86,45033.81,45059.78,386,45108.74,new_york,ranging
1705493700000,45059.78,45064.00,45008.02,45036.33,451,45052.87,asia,high_vol
1705494600000,45036.33,45043.56,45005.81,45020.67,81,45041.23,new_york,trending_up
1705495500000,45020.67,45037.15,44984.25,44994.00,225,45013.68,gap,trending_down
1705496400000,44994.00,45015.63,44991.90,45004.92,25,44996.81,new_york,ranging
1705497300000,45004.92,45012.58,44968.81,44979.38,175,44996.18,asia,trending_up
1705498200000,44979.38,44994.50,44935.66,44949.69,203,44984.59,london,high_vol
1705499100000,44949.69,44969.87,44880.78,44907.53,433,44948.92,london,trending_up
1705500000000,44907.53,44957.98,44881.67,44928.20,461,44913.03,gap,ranging
1705500900000,44928.20,44928.71,44922.94,44927.06,137,44930.88,gap,trending_up
1705501800000,44927.06,44945.89,44868.13,44879.66,496,44934.65,gap,high_vol
1705502700000,44879.66,44881.72,44851.38,44879.37,470,44878.58,london,trending_down
1705503600000,44879.37,44904.11,44850.18,44886.88,188,44874.34,new_york,high_vol
1705504500000,44886.88,44940.83,44875.39,44923.15,369,44881.51,gap,trending_up
1705505400000,44923.15,44943.90,44919.51,44929.15,64,44918.73,london,trending_up
1705506300000,44929.15,44941.22,44911.42,44932.78,335,44935.01,asia,high_vol
1705507200000,44932.78,44934.83,44876.63,44899.37,132,44925.44,london,trending_up
1705508100000,44899.37,44919.55,44833.79,44852.32,396,44889.45,asia,high_vol
1705509000000,44852.32,44856.01,44845.29,44848.85,27,44855.61,new_york,high_vol
1705509900000,44848.85,44855.88,44820.60,44822.48,328,44858.69,gap,trending_up
1705510800000,44822.48,44866.15,44804.36,44859.68,324,44818.47,gap,trending_down
1705511700000,44859.68,44869.51,44855.15,44863.54,252,44853.83,new_york,high_vol
1705512600000,44863.54,44907.44,44854.96,44902.30,186,44858.44,gap,trending_down
1705513500000,44902.30,44917.06,44869.90,44896.57,452,44909.56,asia,trending_down
1705514400000,44896.57,44970.68,44888.47,44942.35,353,44890.15,gap,trending_down
1705515300000,44942.35,45012.27,44932.38,44983.27,302,44946.01,new_york,high_vol
1705516200000,44983.27,45018.85,44960.20,45018.21,378,44978.82,new_york,high_vol
1705517100000,45018.21,45048.69,45005.38,45039.68,81,45016.83,london,high_vol
1705518000000,45039.68,45059.07,45002.85,45031.95,39,45043.21,asia,high_vol
1705518900000,45031.95,45047.13,44994.24,45019.22,422,45036.27,new_york,ranging
1705519800000,45019.22,45032.09,44973.85,44997.28,166,45011.29,gap,high_vol
1705520700000,44997.28,45038.08,44996.10,45033.03,432,45005.94,london,ranging
1705521600000,45033.03,45052.30,44967.21,44996.81,267,45042.44,gap,trending_up
1705522500000,44996.81,44997.92,44982.85,44988.77,485,44993.17,gap,ranging
1705523400000,44988.77,44989.65,44933.04,44943.99,358,44994.84,asia,trending_down
1705524300000,44943.99,44955.64,44923.73,44946.84,108,44953.90,new_york,high_vol
1705525200000,44946.84,44955.67,44924.97,44949.82,246,44954.90,asia,trending_down
1705526100000,44949.82,44984.04,44927.64,44980.12,344,44946.37,asia,trending_up
